,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,commit_count,contributor_count,open_issue_count,closed_issue_count,license,updated_github_id,pypi_id,conda_id,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,pypi_url,conda_url,conda_latest_release_published_at,conda_total_downloads,monthly_downloads,projectrank_placing,pypi_monthly_downloads,github_release_downloads,trending
146,NumPy,A fundamental package for scientific computing with Python.,Science,True,http://www.numpy.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Open Babel,A chemical toolbox designed to speak the many languages of chemical data.,Science,True,http://openbabel.org/wiki/Main_Page,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PyDy,"Short for Python Dynamics, used to assist with workflow in the modeling of dynamic motion.",Science,True,http://www.pydy.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,QuTiP,Quantum Toolbox in Python.,Science,True,http://qutip.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,RDKit,Cheminformatics and Machine Learning Software.,Science,True,http://www.rdkit.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,SciPy,"A Python-based ecosystem of open-source software for mathematics, science, and engineering.",Science,True,https://www.scipy.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,SimPy,A process-based discrete-event simulation framework.,Science,True,https://gitlab.com/team-simpy/simpy,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,elasticsearch-py,The official low-level Python client for [Elasticsearch](https://www.elastic.co/products/elasticsearch).,Search,True,https://www.elastic.co/guide/en/elasticsearch/client/python-api/current/index.html,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,whoosh,"A fast, pure Python search engine library.",Search,True,http://whoosh.readthedocs.io/en/latest/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,openpyxl,A library for reading and writing Excel 2010 xlsx/xlsm/xltx/xltm files.,Specific Formats Processing,True,https://openpyxl.readthedocs.io/en/stable/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,ReportLab,Allowing Rapid creation of rich PDF documents.,Specific Formats Processing,True,https://www.reportlab.com/opensource/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PyYAML,YAML implementations for Python.,Specific Formats Processing,True,http://pyyaml.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,celery,An asynchronous task queue/job queue based on distributed message passing.,Task Queues,True,https://docs.celeryproject.org/en/stable/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,Genshi,Python templating toolkit for generation of web-aware output.,Template Engine,True,https://genshi.edgewall.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,Mako,Hyperfast and lightweight templating for the Python platform.,Template Engine,True,http://www.makotemplates.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,pytest,A mature full-featured Python testing tool.,Testing,True,https://docs.pytest.org/en/latest/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,unittest,(Python standard library) Unit testing framework.,Testing,True,https://docs.python.org/3/library/unittest.html,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,mamba,The definitive testing tool for Python. Born under the banner of BDD.,Testing,True,http://nestorsalceda.github.io/mamba/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,tox,Auto builds and tests distributions in multiple Python versions.,Testing,True,https://tox.readthedocs.io/en/latest/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,Selenium,Python bindings for [Selenium](http://www.seleniumhq.org/) WebDriver.,Testing,True,https://pypi.org/project/selenium/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,doublex,Powerful test doubles framework for Python.,Testing,True,https://pypi.org/project/doublex/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,mock,(Python standard library) A mocking and patching library.,Testing,True,https://docs.python.org/3/library/unittest.mock.html,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,coverage,Code coverage measurement.,Testing,True,https://pypi.org/project/coverage/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,radar,Generate random datetime / time.,Testing,True,https://pypi.org/project/radar/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,difflib,(Python standard library) Helpers for computing deltas.,Text Processing,True,https://docs.python.org/3/library/difflib.html,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,unidecode,ASCII transliterations of Unicode text.,Text Processing,True,https://pypi.org/project/Unidecode/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,pygments,A generic syntax highlighter.,Text Processing,True,http://pygments.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,apache-libcloud,One Python library for all clouds.,Third-party APIs,True,https://libcloud.apache.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,moviepy,"A module for script-based movie editing with many formats, including animated GIFs.",Video,True,https://zulko.github.io/moviepy/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,fanstatic,"Packages, optimizes, and serves static file dependencies as Python packages.",Web Asset Management,True,http://www.fanstatic.org/en/latest/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,fileconveyor,"A daemon to detect and sync files to CDNs, S3 and FTP.",Web Asset Management,True,http://wimleers.com/fileconveyor,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,feedparser,Universal feed parser.,Web Crawling,True,https://pythonhosted.org/feedparser/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,scrapy,A fast high-level screen scraping and web crawling framework.,Web Crawling,True,https://scrapy.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,Django,The most popular web framework in Python.,Web Frameworks,True,https://www.djangoproject.com/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,awesome-django,"The Best Django Resource, Awesome Django for mature packages.",Web Frameworks,True,https://github.com/shahraizali/awesome-django,True,0,shahraizali/awesome-django,https://github.com/shahraizali/awesome-django,2019-03-06 12:08:06.000,2021-06-24 02:27:56.000,2020-10-13 00:54:33.000,123.0,683.0,587.0,147.0,2.0,,,,,,,,,,,,,,,,,,,
181,Flask,A microframework for Python.,Web Frameworks,True,http://flask.pocoo.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,awesome-flask,A curated list of awesome Flask resources and plugins.,Web Frameworks,True,https://github.com/humiaozuzu/awesome-flask,True,0,humiaozuzu/awesome-flask,https://github.com/humiaozuzu/awesome-flask,2014-03-08 07:54:36.000,2021-10-17 12:05:29.000,2019-09-17 07:46:46.000,1412.0,10203.0,225.0,56.0,18.0,12.0,,,,,,,,,,,,,,,,,,
183,Pyramid,"A small, fast, down-to-earth, open source Python web framework.",Web Frameworks,True,https://pylonsproject.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,awesome-pyramid,"A curated list of awesome Pyramid apps, projects and resources.",Web Frameworks,True,https://github.com/uralbash/awesome-pyramid,True,0,uralbash/awesome-pyramid,https://github.com/uralbash/awesome-pyramid,2014-09-05 12:17:59.000,2021-07-08 12:28:10.000,2021-07-08 12:28:10.000,56.0,513.0,140.0,22.0,,2.0,,,,,,,,,,,,,,,,,,
185,Tornado,A web framework and asynchronous networking library.,Web Frameworks,True,http://www.tornadoweb.org/en/latest/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,uWSGI,"A project aims at developing a full stack for building hosting services, written in C.",WSGI Servers,True,https://uwsgi-docs.readthedocs.io/en/latest/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,tensorflow,The most popular Deep Learning framework created by Google.,Deep Learning,,https://github.com/tensorflow/tensorflow,True,41,tensorflow/tensorflow,https://github.com/tensorflow/tensorflow,2015-11-07 01:19:20.000,2021-10-21 14:14:28.000,2021-10-21 14:01:31.000,69028.0,160010.0,119852.0,3830.0,2869.0,30270.0,Apache-2.0,,tensorflow,conda-forge/tensorflow,2021-08-12 16:04:34.000,2.4.3,100.0,163277.0,163277.0,https://pypi.org/project/tensorflow,https://anaconda.org/conda-forge/tensorflow,2021-09-25 18:05:57.313,2855961.0,42626.0,1.0,,,
188,requests,HTTP Requests for Humans.,HTTP Clients,,https://github.com/psf/requests,True,39,psf/requests,https://github.com/psf/requests,2011-02-13 18:38:17.000,2021-10-21 02:18:13.000,2021-10-09 22:03:33.000,8185.0,46229.0,6046.0,700.0,204.0,3265.0,Apache-2.0,,requests,conda-forge/requests,,,25.0,1150374.0,1150374.0,https://pypi.org/project/requests,https://anaconda.org/conda-forge/requests,2021-07-16 00:05:10.507,13671125.0,135261312.0,1.0,135047701.0,,
189,xgboost,"A scalable, portable, and distributed gradient boosting library.",Machine Learning,,https://github.com/dmlc/xgboost,True,37,dmlc/xgboost,https://github.com/dmlc/xgboost,2014-02-06 17:28:03.000,2021-10-21 12:48:46.000,2021-10-21 08:22:23.000,7674.0,21750.0,5509.0,538.0,257.0,3922.0,Apache-2.0,,xgboost,conda-forge/xgboost,2021-10-17 17:08:49.000,1.5.0,37.0,22723.0,22723.0,https://pypi.org/project/xgboost,https://anaconda.org/conda-forge/xgboost,2021-10-20 08:13:29.579,2016919.0,8150067.0,1.0,8113362.0,3143.0,
190,boto3,Python interface to Amazon Web Services.,Third-party APIs,,https://github.com/boto/boto3,True,37,boto/boto3,https://github.com/boto/boto3,2014-10-03 21:38:03.000,2021-10-21 02:15:10.027,2021-10-20 18:07:58.000,1413.0,6769.0,4869.0,125.0,255.0,2217.0,Apache-2.0,,boto3,conda-forge/boto3,2015-04-09 19:29:21.000,0.0.14,868.0,138634.0,138634.0,https://pypi.org/project/boto3,https://anaconda.org/conda-forge/boto3,2021-10-21 02:15:10.027,7146393.0,223443898.0,1.0,223322773.0,,
191,gunicorn,"Pre-forked, ported from Ruby's Unicorn project.",WSGI Servers,,https://github.com/benoitc/gunicorn,True,36,benoitc/gunicorn,https://github.com/benoitc/gunicorn,2009-11-30 18:18:08.000,2021-10-18 06:53:31.000,2021-09-06 19:28:27.000,1442.0,7903.0,2879.0,364.0,288.0,1422.0,,,gunicorn,conda-forge/gunicorn,2021-04-28 15:16:08.000,20.1.0,26.0,538315.0,538315.0,https://pypi.org/project/gunicorn,https://anaconda.org/conda-forge/gunicorn,2021-05-11 12:03:53.879,764050.0,30764806.0,1.0,30752679.0,98.0,
192,psutil,A cross-platform process and system utilities module.,DevOps Tools,,https://github.com/giampaolo/psutil,True,36,giampaolo/psutil,https://github.com/giampaolo/psutil,2014-05-23 14:01:48.000,2021-10-19 13:06:17.000,2021-10-18 18:53:32.000,1116.0,7754.0,5720.0,170.0,169.0,1304.0,BSD-3-Clause,,psutil,conda-forge/psutil,,,31.0,113906.0,113906.0,https://pypi.org/project/psutil,https://anaconda.org/conda-forge/psutil,2021-06-29 02:45:06.508,8475631.0,38883403.0,1.0,38754985.0,,
193,werkzeug,A WSGI utility library for Python that powers Flask and can easily be embedded into your own projects.,WSGI Servers,,https://github.com/pallets/werkzeug,True,36,pallets/werkzeug,https://github.com/pallets/werkzeug,2010-10-18 11:42:40.000,2021-10-18 20:41:26.000,2021-10-06 14:48:02.000,1542.0,5858.0,,439.0,20.0,884.0,BSD-3-Clause,,werkzeug,conda-forge/werkzeug,2021-10-06 00:28:21.000,2.0.2,21.0,604439.0,604439.0,https://pypi.org/project/werkzeug,https://anaconda.org/conda-forge/werkzeug,2021-05-20 13:46:26.032,3546571.0,62095822.0,1.0,62038615.0,246.0,
194,tqdm,"Fast, extensible progress bar for loops and CLI.",Command-line Interface Development,,https://github.com/tqdm/tqdm,True,35,tqdm/tqdm,https://github.com/tqdm/tqdm,2015-06-03 13:13:14.000,2021-10-21 09:00:10.000,2021-09-20 16:15:31.000,994.0,19796.0,1889.0,107.0,264.0,531.0,,,tqdm,conda-forge/tqdm,2021-09-20 15:24:06.000,4.62.3,100.0,215605.0,215605.0,https://pypi.org/project/tqdm,https://anaconda.org/conda-forge/tqdm,2021-09-20 17:51:38.361,8187355.0,26247484.0,1.0,26119436.0,7907.0,
195,Seaborn,Statistical data visualization using Matplotlib.,Data Visualization,,https://github.com/mwaskom/seaborn,True,35,mwaskom/seaborn,https://github.com/mwaskom/seaborn,2012-06-18 18:41:19.000,2021-10-21 01:02:45.000,2021-10-05 00:51:21.000,1450.0,8842.0,2806.0,158.0,92.0,1828.0,BSD-3-Clause,,seaborn,conda-forge/seaborn,2021-08-16 00:39:03.000,0.11.2,24.0,120617.0,120617.0,https://pypi.org/project/seaborn,https://anaconda.org/conda-forge/seaborn,2021-08-16 06:42:17.619,2931742.0,47288.0,1.0,,196.0,
196,SymPy,A Python library for symbolic mathematics.,Science,,https://github.com/sympy/sympy,True,35,sympy/sympy,https://github.com/sympy/sympy,2010-04-30 20:37:14.000,2021-10-21 14:26:34.000,2021-10-21 11:30:23.000,3401.0,8515.0,48881.0,1103.0,3704.0,7602.0,,,sympy,conda-forge/sympy,2021-10-08 23:27:06.000,sympy-1.9,35.0,36223.0,36223.0,https://pypi.org/project/sympy,https://anaconda.org/conda-forge/sympy,2021-10-09 04:32:03.313,1727713.0,1826437.0,1.0,1795465.0,434901.0,
197,spyder,Open Source Python IDE.,Editor Plugins and IDEs,,https://github.com/spyder-ide/spyder,True,35,spyder-ide/spyder,https://github.com/spyder-ide/spyder,2015-02-16 22:49:48.000,2021-10-21 13:11:29.000,2021-10-18 03:51:54.000,1304.0,6607.0,23653.0,228.0,1096.0,12245.0,MIT,,spyder,conda-forge/spyder,2021-09-16 01:32:05.000,5.1.5,78.0,20418.0,20418.0,https://pypi.org/project/spyder,https://anaconda.org/conda-forge/spyder,2021-09-16 14:28:29.719,1196384.0,114671.0,1.0,84285.0,958521.0,
198,google-api-python-client,Google APIs Client Library for Python.,Third-party APIs,,https://github.com/googleapis/google-api-python-client,True,35,google/google-api-python-client,https://github.com/googleapis/google-api-python-client,2014-01-08 21:55:56.000,2021-10-20 23:54:59.000,2021-10-20 09:44:14.000,1957.0,5145.0,,171.0,33.0,805.0,Apache-2.0,googleapis/google-api-python-client,google-api-python-client,conda-forge/google-api-python-client,2021-10-19 10:49:52.000,2.27.0,81.0,77099.0,77099.0,https://pypi.org/project/google-api-python-client,https://anaconda.org/conda-forge/google-api-python-client,2021-10-19 14:20:33.228,915726.0,33523808.0,2.0,33509272.0,93.0,
199,gym,A toolkit for developing and comparing reinforcement learning algorithms.,Machine Learning,,https://github.com/openai/gym,True,34,openai/gym,https://github.com/openai/gym,2016-04-27 14:59:16.000,2021-10-20 12:31:23.000,2021-10-17 01:37:34.000,6830.0,25496.0,1415.0,320.0,89.0,1321.0,,,gym,conda-forge/gym,2021-10-02 00:37:17.000,0.21.0,8.0,23703.0,23703.0,https://pypi.org/project/gym,https://anaconda.org/conda-forge/gym,2021-09-07 17:13:15.860,72677.0,931050.0,2.0,927013.0,,
200,black,The uncompromising Python code formatter.,Code Analysis,,https://github.com/psf/black,True,34,python/black,https://github.com/psf/black,2018-03-14 19:54:45.000,2021-10-21 05:23:21.000,2021-10-19 17:52:10.000,1413.0,23134.0,,273.0,320.0,1360.0,MIT,psf/black,black,conda-forge/black,2021-09-14 02:24:50.000,21.9b0,17.0,89134.0,89134.0,https://pypi.org/project/black,https://anaconda.org/conda-forge/black,2021-10-19 21:19:25.764,2264054.0,8844131.0,1.0,8788348.0,17462.0,
201,faker,A Python package that generates fake data.,Testing,,https://github.com/joke2k/faker,True,34,joke2k/faker,https://github.com/joke2k/faker,2012-11-12 23:00:09.000,2021-10-20 23:00:27.435,2021-10-20 21:41:29.000,1472.0,13179.0,2778.0,428.0,130.0,391.0,MIT,,faker,conda-forge/faker,2021-10-20 19:12:16.000,9.5.1,120.0,40856.0,40856.0,https://pypi.org/project/faker,https://anaconda.org/conda-forge/faker,2021-10-20 23:00:27.435,507166.0,9221.0,1.0,,,
202,pyparsing,A general purpose framework for generating parsers.,Text Processing,,https://github.com/pyparsing/pyparsing,True,34,pyparsing/pyparsing,https://github.com/pyparsing/pyparsing,2016-06-12 20:32:44.411,2021-10-20 15:14:06.000,2021-10-20 15:14:02.000,183.0,1282.0,844.0,36.0,15.0,170.0,MIT,,pyparsing,conda-forge/pyparsing,2020-04-05 22:23:00.000,pyparsing_2.4.7,20.0,385254.0,385254.0,https://pypi.org/project/pyparsing,https://anaconda.org/conda-forge/pyparsing,2020-04-06 18:28:14.201,15605555.0,69586911.0,1.0,69342914.0,5965.0,
203,httpie,"A command line HTTP client, a user-friendly cURL replacement.",Command-line Tools,,https://github.com/httpie/httpie,True,33,jakubroztocil/httpie,https://github.com/httpie/httpie,2012-02-25 12:39:13.000,2021-10-20 12:00:13.000,2021-10-19 08:24:01.000,3204.0,52471.0,1507.0,134.0,111.0,591.0,BSD-3-Clause,httpie/httpie,httpie,conda-forge/httpie,2021-10-14 09:27:37.000,2.6.0,38.0,9341.0,9341.0,https://pypi.org/project/httpie,https://anaconda.org/conda-forge/httpie,2020-10-14 01:54:28.234,66792.0,185338.0,1.0,183785.0,,
204,ansible,A radically simple IT automation platform.,DevOps Tools,,https://github.com/ansible/ansible,True,33,ansible/ansible,https://github.com/ansible/ansible,2012-03-06 14:58:02.000,2021-10-21 13:07:23.000,2021-10-21 13:07:23.000,20372.0,50410.0,,6470.0,1063.0,28698.0,GPL-3.0,,ansible,conda-forge/ansible,2017-01-10 20:09:37.000,2.2.1.0-0.3.rc3,55.0,18700.0,18700.0,https://pypi.org/project/ansible,https://anaconda.org/conda-forge/ansible,2021-10-13 23:14:17.023,418055.0,4718580.0,2.0,4710219.0,,
205,luigi,A module that helps you build complex pipelines of batch jobs.,Distributed Computing,,https://github.com/spotify/luigi,True,33,spotify/luigi,https://github.com/spotify/luigi,2012-09-20 15:06:38.000,2021-10-21 14:16:48.000,2021-10-13 01:30:26.000,2219.0,15084.0,4006.0,565.0,65.0,848.0,Apache-2.0,,luigi,conda-forge/luigi,2021-04-15 11:39:33.000,3.0.3,51.0,1567.0,1567.0,https://pypi.org/project/luigi,https://anaconda.org/conda-forge/luigi,2021-07-05 20:42:30.214,498806.0,748969.0,1.0,741525.0,,
206,gensim,Topic Modeling for Humans.,Natural Language Processing,,https://github.com/RaRe-Technologies/gensim,True,33,RaRe-Technologies/gensim,https://github.com/RaRe-Technologies/gensim,2011-02-10 07:43:04.000,2021-10-11 13:53:53.000,2021-09-28 14:17:17.000,3870.0,12569.0,4263.0,409.0,341.0,1351.0,LGPL-2.1,,gensim,conda-forge/gensim,2021-09-18 14:21:47.000,4.1.2,40.0,27637.0,27637.0,https://pypi.org/project/gensim,https://anaconda.org/conda-forge/gensim,2021-09-20 12:42:22.371,734191.0,15032.0,1.0,,3500.0,
207,peewee,"A small, expressive ORM.",ORM,,https://github.com/coleifer/peewee,True,33,coleifer/peewee,https://github.com/coleifer/peewee,2010-10-11 20:14:11.000,2021-10-21 14:04:09.000,2021-10-21 14:04:00.000,1260.0,8663.0,4356.0,145.0,1.0,2046.0,MIT,,peewee,conda-forge/peewee,2021-03-19 15:54:38.000,3.14.4,100.0,14232.0,14232.0,https://pypi.org/project/peewee,https://anaconda.org/conda-forge/peewee,2021-03-19 18:31:56.532,360092.0,527622.0,1.0,521907.0,,
208,flask-admin,Simple and extensible administrative interface framework for Flask.,Admin Panels,,https://github.com/flask-admin/flask-admin,True,33,flask-admin/flask-admin,https://github.com/flask-admin/flask-admin,2012-03-18 23:21:57.000,2021-10-21 13:07:39.000,2021-10-21 13:07:34.000,1332.0,4856.0,2872.0,331.0,336.0,932.0,BSD-3-Clause,,flask-admin,conda-forge/flask-admin,2021-04-17 12:25:17.000,1.5.8,15.0,12569.0,12569.0,https://pypi.org/project/flask-admin,https://anaconda.org/conda-forge/flask-admin,2021-04-17 17:38:06.111,114880.0,1455432.0,1.0,1453518.0,,
209,uvicorn,"A lightning-fast ASGI server implementation, using uvloop and httptools.",ASGI Servers,,https://github.com/encode/uvicorn,True,33,encode/uvicorn,https://github.com/encode/uvicorn,2017-05-31 13:13:43.000,2021-10-21 12:56:46.000,2021-10-15 06:50:23.000,350.0,4460.0,875.0,112.0,57.0,456.0,BSD-3-Clause,,uvicorn,conda-forge/uvicorn,2021-08-13 17:06:34.000,0.15.0,44.0,38884.0,38884.0,https://pypi.org/project/uvicorn,https://anaconda.org/conda-forge/uvicorn,2021-08-29 21:02:21.911,615132.0,4139944.0,1.0,4122857.0,,
210,geopy,Python Geocoding Toolbox.,Geolocation,,https://github.com/geopy/geopy,True,33,geopy/geopy,https://github.com/geopy/geopy,2010-03-04 22:05:28.000,2021-09-26 10:28:28.000,2021-09-26 10:28:21.000,533.0,3459.0,1072.0,123.0,20.0,227.0,MIT,,geopy,conda-forge/geopy,2021-07-11 12:18:10.000,2.2.0,34.0,27928.0,27928.0,https://pypi.org/project/geopy,https://anaconda.org/conda-forge/geopy,2021-07-12 18:34:05.605,609941.0,3398048.0,1.0,3388945.0,,
