,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,commit_count,contributor_count,open_issue_count,closed_issue_count,license,updated_github_id,pypi_id,conda_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,release_count,projectrank_placing,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,trending
146,NumPy,A fundamental package for scientific computing with Python.,Science,True,http://www.numpy.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Open Babel,A chemical toolbox designed to speak the many languages of chemical data.,Science,True,http://openbabel.org/wiki/Main_Page,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PyDy,"Short for Python Dynamics, used to assist with workflow in the modeling of dynamic motion.",Science,True,http://www.pydy.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,QuTiP,Quantum Toolbox in Python.,Science,True,http://qutip.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,RDKit,Cheminformatics and Machine Learning Software.,Science,True,http://www.rdkit.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,SciPy,"A Python-based ecosystem of open-source software for mathematics, science, and engineering.",Science,True,https://www.scipy.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,SimPy,A process-based discrete-event simulation framework.,Science,True,https://gitlab.com/team-simpy/simpy,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,elasticsearch-py,The official low-level Python client for [Elasticsearch](https://www.elastic.co/products/elasticsearch).,Search,True,https://www.elastic.co/guide/en/elasticsearch/client/python-api/current/index.html,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,whoosh,"A fast, pure Python search engine library.",Search,True,http://whoosh.readthedocs.io/en/latest/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,openpyxl,A library for reading and writing Excel 2010 xlsx/xlsm/xltx/xltm files.,Specific Formats Processing,True,https://openpyxl.readthedocs.io/en/stable/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,ReportLab,Allowing Rapid creation of rich PDF documents.,Specific Formats Processing,True,https://www.reportlab.com/opensource/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PyYAML,YAML implementations for Python.,Specific Formats Processing,True,http://pyyaml.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,celery,An asynchronous task queue/job queue based on distributed message passing.,Task Queues,True,https://docs.celeryproject.org/en/stable/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,Genshi,Python templating toolkit for generation of web-aware output.,Template Engine,True,https://genshi.edgewall.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,Mako,Hyperfast and lightweight templating for the Python platform.,Template Engine,True,http://www.makotemplates.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,pytest,A mature full-featured Python testing tool.,Testing,True,https://docs.pytest.org/en/latest/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,unittest,(Python standard library) Unit testing framework.,Testing,True,https://docs.python.org/3/library/unittest.html,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,mamba,The definitive testing tool for Python. Born under the banner of BDD.,Testing,True,http://nestorsalceda.github.io/mamba/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,tox,Auto builds and tests distributions in multiple Python versions.,Testing,True,https://tox.readthedocs.io/en/latest/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,Selenium,Python bindings for [Selenium](http://www.seleniumhq.org/) WebDriver.,Testing,True,https://pypi.org/project/selenium/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,doublex,Powerful test doubles framework for Python.,Testing,True,https://pypi.org/project/doublex/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,mock,(Python standard library) A mocking and patching library.,Testing,True,https://docs.python.org/3/library/unittest.mock.html,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,coverage,Code coverage measurement.,Testing,True,https://pypi.org/project/coverage/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,radar,Generate random datetime / time.,Testing,True,https://pypi.org/project/radar/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,difflib,(Python standard library) Helpers for computing deltas.,Text Processing,True,https://docs.python.org/3/library/difflib.html,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,unidecode,ASCII transliterations of Unicode text.,Text Processing,True,https://pypi.org/project/Unidecode/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,pygments,A generic syntax highlighter.,Text Processing,True,http://pygments.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,apache-libcloud,One Python library for all clouds.,Third-party APIs,True,https://libcloud.apache.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,moviepy,"A module for script-based movie editing with many formats, including animated GIFs.",Video,True,https://zulko.github.io/moviepy/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,fanstatic,"Packages, optimizes, and serves static file dependencies as Python packages.",Web Asset Management,True,http://www.fanstatic.org/en/latest/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,fileconveyor,"A daemon to detect and sync files to CDNs, S3 and FTP.",Web Asset Management,True,http://wimleers.com/fileconveyor,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,feedparser,Universal feed parser.,Web Crawling,True,https://pythonhosted.org/feedparser/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,scrapy,A fast high-level screen scraping and web crawling framework.,Web Crawling,True,https://scrapy.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,Django,The most popular web framework in Python.,Web Frameworks,True,https://www.djangoproject.com/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,awesome-django,"The Best Django Resource, Awesome Django for mature packages.",Web Frameworks,True,https://github.com/shahraizali/awesome-django,True,0,shahraizali/awesome-django,https://github.com/shahraizali/awesome-django,2019-03-06 12:08:06.000,2021-06-24 02:27:56.000,2020-10-13 00:54:33.000,126.0,694.0,587.0,147.0,2.0,,,,,,,,,,,,,,,,,,,
181,Flask,A microframework for Python.,Web Frameworks,True,http://flask.pocoo.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,awesome-flask,A curated list of awesome Flask resources and plugins.,Web Frameworks,True,https://github.com/humiaozuzu/awesome-flask,True,0,humiaozuzu/awesome-flask,https://github.com/humiaozuzu/awesome-flask,2014-03-08 07:54:36.000,2021-10-17 12:05:29.000,2019-09-17 07:46:46.000,1421.0,10266.0,225.0,56.0,18.0,12.0,,,,,,,,,,,,,,,,,,
183,Pyramid,"A small, fast, down-to-earth, open source Python web framework.",Web Frameworks,True,https://pylonsproject.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,awesome-pyramid,"A curated list of awesome Pyramid apps, projects and resources.",Web Frameworks,True,https://github.com/uralbash/awesome-pyramid,True,0,uralbash/awesome-pyramid,https://github.com/uralbash/awesome-pyramid,2014-09-05 12:17:59.000,2021-07-08 12:28:10.000,2021-07-08 12:28:10.000,56.0,516.0,140.0,22.0,,2.0,,,,,,,,,,,,,,,,,,
185,Tornado,A web framework and asynchronous networking library.,Web Frameworks,True,http://www.tornadoweb.org/en/latest/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,uWSGI,"A project aims at developing a full stack for building hosting services, written in C.",WSGI Servers,True,https://uwsgi-docs.readthedocs.io/en/latest/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,requests,HTTP Requests for Humans.,HTTP Clients,,https://github.com/psf/requests,True,39,psf/requests,https://github.com/psf/requests,2011-02-13 18:38:17.000,2021-11-24 19:21:01.000,2021-11-24 19:21:01.000,8231.0,46449.0,6046.0,700.0,206.0,3277.0,Apache-2.0,,requests,conda-forge/requests,1192762.0,1192762.0,https://pypi.org/project/requests,131356366.0,131579986.0,https://anaconda.org/conda-forge/requests,2021-11-24 16:29:50.172,14535327.0,25.0,1.0,,,,
188,xgboost,"A scalable, portable, and distributed gradient boosting library.",Machine Learning,,https://github.com/dmlc/xgboost,True,37,dmlc/xgboost,https://github.com/dmlc/xgboost,2014-02-06 17:28:03.000,2021-11-25 13:35:16.000,2021-11-24 12:23:18.000,7720.0,21896.0,5571.0,540.0,254.0,3963.0,Apache-2.0,,xgboost,conda-forge/xgboost,24036.0,24036.0,https://pypi.org/project/xgboost,8920228.0,8957928.0,https://anaconda.org/conda-forge/xgboost,2021-11-20 17:37:18.728,2109140.0,38.0,1.0,2021-11-23 09:49:14.000,1.5.1,3411.0,
189,gunicorn,"Pre-forked, ported from Ruby's Unicorn project.",WSGI Servers,,https://github.com/benoitc/gunicorn,True,36,benoitc/gunicorn,https://github.com/benoitc/gunicorn,2009-11-30 18:18:08.000,2021-11-17 15:51:27.000,2021-09-06 19:28:27.000,1452.0,7964.0,2879.0,364.0,302.0,1423.0,,,gunicorn,conda-forge/gunicorn,558416.0,558416.0,https://pypi.org/project/gunicorn,24737473.0,24749935.0,https://anaconda.org/conda-forge/gunicorn,2021-11-02 18:10:51.546,797620.0,26.0,1.0,2021-04-28 15:16:08.000,20.1.0,98.0,
190,psutil,A cross-platform process and system utilities module.,DevOps Tools,,https://github.com/giampaolo/psutil,True,36,giampaolo/psutil,https://github.com/giampaolo/psutil,2014-05-23 14:01:48.000,2021-11-25 10:33:39.000,2021-11-25 10:33:35.000,1133.0,7870.0,5727.0,173.0,172.0,1314.0,BSD-3-Clause,,psutil,conda-forge/psutil,120216.0,120216.0,https://pypi.org/project/psutil,34083965.0,34219884.0,https://anaconda.org/conda-forge/psutil,2021-11-02 05:28:15.453,9106627.0,31.0,1.0,,,,
191,werkzeug,A WSGI utility library for Python that powers Flask and can easily be embedded into your own projects.,WSGI Servers,,https://github.com/pallets/werkzeug,True,36,pallets/werkzeug,https://github.com/pallets/werkzeug,2010-10-18 11:42:40.000,2021-11-16 21:52:16.000,2021-11-16 21:34:56.000,1550.0,5895.0,,440.0,20.0,891.0,BSD-3-Clause,,werkzeug,conda-forge/werkzeug,625021.0,625021.0,https://pypi.org/project/werkzeug,55112835.0,55171946.0,https://anaconda.org/conda-forge/werkzeug,2021-05-20 13:46:26.032,3723702.0,21.0,1.0,2021-10-06 00:28:21.000,2.0.2,246.0,
192,urllib3,"A HTTP library with thread-safe connection pooling, file post support, sanity friendly.",HTTP Clients,,https://github.com/urllib3/urllib3,True,36,shazow/urllib3,https://github.com/urllib3/urllib3,2011-09-18 18:08:28.000,2021-11-25 06:50:11.000,2021-11-25 06:50:11.000,838.0,2837.0,,290.0,122.0,846.0,MIT,urllib3/urllib3,urllib3,conda-forge/urllib3,700173.0,700173.0,https://pypi.org/project/urllib3,218835080.0,219062509.0,https://anaconda.org/conda-forge/urllib3,2021-09-22 22:42:24.816,14780931.0,29.0,2.0,2021-09-22 18:03:38.000,1.26.7,977.0,
193,tqdm,"Fast, extensible progress bar for loops and CLI.",Command-line Interface Development,,https://github.com/tqdm/tqdm,True,35,tqdm/tqdm,https://github.com/tqdm/tqdm,2015-06-03 13:13:14.000,2021-11-21 02:22:30.000,2021-09-20 16:15:31.000,1006.0,20134.0,1889.0,107.0,264.0,538.0,,,tqdm,conda-forge/tqdm,225796.0,225796.0,https://pypi.org/project/tqdm,28053328.0,28189109.0,https://anaconda.org/conda-forge/tqdm,2021-09-20 17:51:38.361,8817958.0,100.0,1.0,2021-09-20 15:24:06.000,4.62.3,8035.0,
194,Seaborn,Statistical data visualization using Matplotlib.,Data Visualization,,https://github.com/mwaskom/seaborn,True,35,mwaskom/seaborn,https://github.com/mwaskom/seaborn,2012-06-18 18:41:19.000,2021-11-17 01:33:48.000,2021-10-31 20:52:06.000,1465.0,8946.0,2808.0,158.0,95.0,1838.0,BSD-3-Clause,,seaborn,conda-forge/seaborn,126369.0,126369.0,https://pypi.org/project/seaborn,,49410.0,https://anaconda.org/conda-forge/seaborn,2021-08-16 06:42:17.619,3112719.0,24.0,1.0,2021-08-16 00:39:03.000,0.11.2,207.0,
195,spyder,Open Source Python IDE.,Editor Plugins and IDEs,,https://github.com/spyder-ide/spyder,True,35,spyder-ide/spyder,https://github.com/spyder-ide/spyder,2015-02-16 22:49:48.000,2021-11-25 14:20:50.000,2021-11-24 22:18:53.000,1319.0,6668.0,23881.0,228.0,1108.0,12464.0,MIT,,spyder,conda-forge/spyder,20791.0,20791.0,https://pypi.org/project/spyder,117976.0,149653.0,https://anaconda.org/conda-forge/spyder,2021-11-09 04:39:15.622,1222083.0,79.0,1.0,2021-11-24 22:26:11.000,5.2.0,1066043.0,
196,pyjwt,JSON Web Token implementation in Python.,Authentication,,https://github.com/jpadilla/pyjwt,True,35,jpadilla/pyjwt,https://github.com/jpadilla/pyjwt,2011-02-24 20:25:09.000,2021-11-23 03:20:43.000,2021-11-23 02:31:44.000,513.0,4034.0,696.0,104.0,69.0,260.0,MIT,,pyjwt,conda-forge/pyjwt,162292.0,162292.0,https://pypi.org/project/pyjwt,59630871.0,59706439.0,https://anaconda.org/conda-forge/pyjwt,2021-10-16 17:35:12.338,4836414.0,31.0,1.0,2021-10-18 15:25:11.000,2.3.0,,
197,gym,A toolkit for developing and comparing reinforcement learning algorithms.,Machine Learning,,https://github.com/openai/gym,True,34,openai/gym,https://github.com/openai/gym,2016-04-27 14:59:16.000,2021-11-22 21:39:00.000,2021-11-22 21:39:00.000,6913.0,25766.0,1437.0,328.0,98.0,1329.0,,,gym,conda-forge/gym,24571.0,24571.0,https://pypi.org/project/gym,984251.0,988450.0,https://anaconda.org/conda-forge/gym,2021-11-07 03:55:38.610,79796.0,8.0,2.0,2021-10-02 00:37:17.000,0.21.0,,
198,black,The uncompromising Python code formatter.,Code Analysis,,https://github.com/psf/black,True,34,python/black,https://github.com/psf/black,2018-03-14 19:54:45.000,2021-11-25 08:52:13.000,2021-11-25 01:21:36.000,1462.0,23713.0,,284.0,335.0,1394.0,MIT,psf/black,black,conda-forge/black,96925.0,96925.0,https://pypi.org/project/black,9702584.0,9763073.0,https://anaconda.org/conda-forge/black,2021-11-19 19:57:15.971,2516501.0,19.0,1.0,2021-11-18 03:57:34.000,21.11b1,18336.0,
199,locust,Scalable user load testing tool written in Python.,Testing,,https://github.com/locustio/locust,True,34,locustio/locust,https://github.com/locustio/locust,2011-02-17 11:08:03.000,2021-11-23 12:31:10.000,2021-11-23 12:31:10.000,2212.0,17600.0,3254.0,220.0,17.0,1213.0,MIT,,locust,conda-forge/locust,1979.0,1979.0,https://pypi.org/project/locust,475305.0,476289.0,https://anaconda.org/conda-forge/locust,2021-11-06 16:53:36.879,41332.0,62.0,1.0,2021-11-05 10:30:01.000,2.5.0,,
200,faker,A Python package that generates fake data.,Testing,,https://github.com/joke2k/faker,True,34,joke2k/faker,https://github.com/joke2k/faker,2012-11-12 23:00:09.000,2021-11-23 01:33:15.469,2021-11-22 23:12:26.000,1488.0,13306.0,2809.0,432.0,125.0,400.0,MIT,,faker,conda-forge/faker,43234.0,43234.0,https://pypi.org/project/faker,,9267.0,https://anaconda.org/conda-forge/faker,2021-11-23 01:33:15.469,518987.0,127.0,1.0,2021-11-23 15:05:05.000,9.8.3,,
201,redis-py,The Python client for Redis.,Database Drivers,,https://github.com/redis/redis-py,True,34,andymccurdy/redis-py,https://github.com/redis/redis-py,2009-11-06 10:22:26.000,2021-11-25 14:10:39.000,2021-11-25 14:03:30.000,1958.0,9817.0,1727.0,276.0,51.0,909.0,MIT,redis/redis-py,redis-py,conda-forge/redis-py,126068.0,126068.0,https://pypi.org/project/redis-py,,7477.0,https://anaconda.org/conda-forge/redis-py,2021-11-22 10:15:23.776,478552.0,28.0,1.0,2021-11-22 08:30:06.000,4.0.2,,10.0
202,peewee,"A small, expressive ORM.",ORM,,https://github.com/coleifer/peewee,True,34,coleifer/peewee,https://github.com/coleifer/peewee,2010-10-11 20:14:11.000,2021-11-24 14:30:07.000,2021-11-24 14:29:53.000,1266.0,8760.0,4378.0,145.0,1.0,2059.0,MIT,,peewee,conda-forge/peewee,14542.0,14542.0,https://pypi.org/project/peewee,544267.0,550004.0,https://anaconda.org/conda-forge/peewee,2021-11-06 13:07:31.951,367229.0,100.0,1.0,2021-10-28 14:29:58.000,3.14.8,,
203,kafka-python,The Python client for Apache Kafka.,Database Drivers,,https://github.com/dpkp/kafka-python,True,34,dpkp/kafka-python,https://github.com/dpkp/kafka-python,2012-09-24 13:00:26.000,2021-11-21 15:59:38.000,2021-08-03 19:54:21.000,1165.0,4658.0,2155.0,206.0,193.0,1162.0,Apache-2.0,,kafka-python,conda-forge/kafka-python,8424.0,8424.0,https://pypi.org/project/kafka-python,5084026.0,5088774.0,https://anaconda.org/conda-forge/kafka-python,2020-09-30 13:01:38.284,255405.0,34.0,1.0,2020-09-30 07:33:37.000,2.0.1,1679.0,
204,httpie,"A command line HTTP client, a user-friendly cURL replacement.",Command-line Tools,,https://github.com/httpie/httpie,True,33,jakubroztocil/httpie,https://github.com/httpie/httpie,2012-02-25 12:39:13.000,2021-11-25 09:34:33.000,2021-11-24 23:45:39.000,3228.0,52850.0,1526.0,137.0,112.0,599.0,BSD-3-Clause,httpie/httpie,httpie,conda-forge/httpie,9578.0,9578.0,https://pypi.org/project/httpie,186851.0,188401.0,https://anaconda.org/conda-forge/httpie,2021-11-17 20:04:42.733,68226.0,38.0,1.0,2021-10-14 09:27:37.000,2.6.0,,
205,ansible,A radically simple IT automation platform.,DevOps Tools,,https://github.com/ansible/ansible,True,33,ansible/ansible,https://github.com/ansible/ansible,2012-03-06 14:58:02.000,2021-11-25 12:32:33.000,2021-11-23 17:25:51.000,20461.0,50848.0,,6480.0,1052.0,28808.0,GPL-3.0,,ansible,conda-forge/ansible,19060.0,19060.0,https://pypi.org/project/ansible,4650535.0,4659274.0,https://anaconda.org/conda-forge/ansible,2021-11-25 01:53:52.480,445716.0,57.0,2.0,2017-01-10 20:09:37.000,2.2.1.0-0.3.rc3,,
206,rich,Python library for rich text and beautiful formatting in the terminal. Also provides a great `RichHandler` log handler.,Command-line Interface Development,,https://github.com/willmcgugan/rich,True,33,willmcgugan/rich,https://github.com/willmcgugan/rich,2019-11-10 15:28:09.000,2021-11-24 16:02:12.000,2021-11-20 10:53:06.000,979.0,31115.0,2449.0,135.0,21.0,570.0,MIT,,rich,conda-forge/rich,8736.0,8736.0,https://pypi.org/project/rich,2643036.0,2674181.0,https://anaconda.org/conda-forge/rich,2021-11-17 01:07:33.057,498333.0,100.0,2.0,2021-11-16 15:15:03.000,10.14.0,,
207,gensim,Topic Modeling for Humans.,Natural Language Processing,,https://github.com/RaRe-Technologies/gensim,True,33,RaRe-Technologies/gensim,https://github.com/RaRe-Technologies/gensim,2011-02-10 07:43:04.000,2021-11-09 13:39:50.380,2021-10-28 01:18:52.000,3889.0,12676.0,4263.0,411.0,343.0,1357.0,LGPL-2.1,,gensim,conda-forge/gensim,28535.0,28535.0,https://pypi.org/project/gensim,,15031.0,https://anaconda.org/conda-forge/gensim,2021-11-09 13:39:50.380,749178.0,40.0,1.0,2021-09-18 14:21:47.000,4.1.2,3501.0,
208,falcon,A high-performance framework for building cloud APIs and web app backends.,RESTful API,,https://github.com/falconry/falcon,True,33,falconry/falcon,https://github.com/falconry/falcon,2012-12-06 18:17:51.000,2021-11-24 08:27:23.000,2021-11-22 20:26:25.000,835.0,8636.0,1793.0,179.0,184.0,743.0,Apache-2.0,,falcon,conda-forge/falcon,6000.0,6000.0,https://pypi.org/project/falcon,684795.0,688636.0,https://anaconda.org/conda-forge/falcon,2021-11-07 15:54:56.569,229946.0,9.0,1.0,2021-05-10 22:19:08.000,3.0.1,1465.0,
209,SymPy,A Python library for symbolic mathematics.,Science,,https://github.com/sympy/sympy,True,33,sympy/sympy,https://github.com/sympy/sympy,2010-04-30 20:37:14.000,2021-11-25 08:16:42.000,2021-11-23 20:19:34.000,3431.0,8624.0,49329.0,1117.0,3717.0,7670.0,,,sympy,conda-forge/sympy,37250.0,37250.0,https://pypi.org/project/sympy,,31564.0,https://anaconda.org/conda-forge/sympy,2021-11-06 22:30:34.086,1793989.0,35.0,1.0,2021-10-08 23:27:06.000,sympy-1.9,438372.0,
210,boto3,Python interface to Amazon Web Services.,Third-party APIs,,https://github.com/boto/boto3,True,33,boto/boto3,https://github.com/boto/boto3,2014-10-03 21:38:03.000,2021-11-25 01:23:56.418,2021-11-24 19:06:52.000,1416.0,6851.0,4977.0,125.0,253.0,2240.0,Apache-2.0,,boto3,conda-forge/boto3,143700.0,143700.0,https://pypi.org/project/boto3,,127204.0,https://anaconda.org/conda-forge/boto3,2021-11-25 01:23:56.418,7632265.0,894.0,1.0,2015-04-09 19:29:21.000,0.0.14,,
