,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,contributor_count,closed_issue_count,commit_count,license,open_issue_count,updated_github_id,pypi_id,conda_id,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending
146,NumPy,A fundamental package for scientific computing with Python.,Science,True,http://www.numpy.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Open Babel,A chemical toolbox designed to speak the many languages of chemical data.,Science,True,http://openbabel.org/wiki/Main_Page,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PyDy,"Short for Python Dynamics, used to assist with workflow in the modeling of dynamic motion.",Science,True,http://www.pydy.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,QuTiP,Quantum Toolbox in Python.,Science,True,http://qutip.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,RDKit,Cheminformatics and Machine Learning Software.,Science,True,http://www.rdkit.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,SciPy,"A Python-based ecosystem of open-source software for mathematics, science, and engineering.",Science,True,https://www.scipy.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,SimPy,A process-based discrete-event simulation framework.,Science,True,https://gitlab.com/team-simpy/simpy,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,elasticsearch-py,The official low-level Python client for [Elasticsearch](https://www.elastic.co/products/elasticsearch).,Search,True,https://www.elastic.co/guide/en/elasticsearch/client/python-api/current/index.html,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,whoosh,"A fast, pure Python search engine library.",Search,True,http://whoosh.readthedocs.io/en/latest/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,openpyxl,A library for reading and writing Excel 2010 xlsx/xlsm/xltx/xltm files.,Specific Formats Processing,True,https://openpyxl.readthedocs.io/en/stable/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,ReportLab,Allowing Rapid creation of rich PDF documents.,Specific Formats Processing,True,https://www.reportlab.com/opensource/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PyYAML,YAML implementations for Python.,Specific Formats Processing,True,http://pyyaml.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,celery,An asynchronous task queue/job queue based on distributed message passing.,Task Queues,True,https://docs.celeryproject.org/en/stable/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,Genshi,Python templating toolkit for generation of web-aware output.,Template Engine,True,https://genshi.edgewall.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,Mako,Hyperfast and lightweight templating for the Python platform.,Template Engine,True,http://www.makotemplates.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,pytest,A mature full-featured Python testing tool.,Testing,True,https://docs.pytest.org/en/latest/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,unittest,(Python standard library) Unit testing framework.,Testing,True,https://docs.python.org/3/library/unittest.html,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,mamba,The definitive testing tool for Python. Born under the banner of BDD.,Testing,True,http://nestorsalceda.github.io/mamba/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,tox,Auto builds and tests distributions in multiple Python versions.,Testing,True,https://tox.readthedocs.io/en/latest/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,Selenium,Python bindings for [Selenium](http://www.seleniumhq.org/) WebDriver.,Testing,True,https://pypi.org/project/selenium/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,doublex,Powerful test doubles framework for Python.,Testing,True,https://pypi.org/project/doublex/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,mock,(Python standard library) A mocking and patching library.,Testing,True,https://docs.python.org/3/library/unittest.mock.html,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,coverage,Code coverage measurement.,Testing,True,https://pypi.org/project/coverage/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,radar,Generate random datetime / time.,Testing,True,https://pypi.org/project/radar/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,difflib,(Python standard library) Helpers for computing deltas.,Text Processing,True,https://docs.python.org/3/library/difflib.html,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,unidecode,ASCII transliterations of Unicode text.,Text Processing,True,https://pypi.org/project/Unidecode/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,pygments,A generic syntax highlighter.,Text Processing,True,http://pygments.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,apache-libcloud,One Python library for all clouds.,Third-party APIs,True,https://libcloud.apache.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,moviepy,"A module for script-based movie editing with many formats, including animated GIFs.",Video,True,https://zulko.github.io/moviepy/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,fanstatic,"Packages, optimizes, and serves static file dependencies as Python packages.",Web Asset Management,True,http://www.fanstatic.org/en/latest/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,fileconveyor,"A daemon to detect and sync files to CDNs, S3 and FTP.",Web Asset Management,True,http://wimleers.com/fileconveyor,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,feedparser,Universal feed parser.,Web Crawling,True,https://pythonhosted.org/feedparser/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,scrapy,A fast high-level screen scraping and web crawling framework.,Web Crawling,True,https://scrapy.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,Django,The most popular web framework in Python.,Web Frameworks,True,https://www.djangoproject.com/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,awesome-django,"The Best Django Resource, Awesome Django for mature packages.",Web Frameworks,True,https://github.com/shahraizali/awesome-django,True,0,shahraizali/awesome-django,https://github.com/shahraizali/awesome-django,2019-03-06 12:08:06.000,2023-03-30 17:36:38.000,2023-02-26 14:02:45,196.0,1151.0,155.0,1.0,609.0,,2.0,,,,,,,,,,,,,,,,,
181,Flask,A microframework for Python.,Web Frameworks,True,http://flask.pocoo.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,awesome-flask,A curated list of awesome Flask resources and plugins.,Web Frameworks,True,https://github.com/humiaozuzu/awesome-flask,True,0,humiaozuzu/awesome-flask,https://github.com/humiaozuzu/awesome-flask,2014-03-08 07:54:36.000,2023-02-04 19:19:40.000,2019-09-17 07:46:46,1486.0,11281.0,56.0,14.0,225.0,,17.0,,,,,,,,,,,,,,,,,
183,Pyramid,"A small, fast, down-to-earth, open source Python web framework.",Web Frameworks,True,https://pylonsproject.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,awesome-pyramid,"A curated list of awesome Pyramid apps, projects and resources.",Web Frameworks,True,https://github.com/uralbash/awesome-pyramid,True,0,uralbash/awesome-pyramid,https://github.com/uralbash/awesome-pyramid,2014-09-05 12:17:59.000,2021-07-08 12:28:10.000,2021-07-08 12:28:10,55.0,537.0,22.0,2.0,140.0,,,,,,,,,,,,,,,,,,,
185,Tornado,A web framework and asynchronous networking library.,Web Frameworks,True,http://www.tornadoweb.org/en/latest/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,uWSGI,"A project aims at developing a full stack for building hosting services, written in C.",WSGI Servers,True,https://uwsgi-docs.readthedocs.io/en/latest/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,tensorflow,The most popular Deep Learning framework created by Google.,Deep Learning,,https://github.com/tensorflow/tensorflow,True,44,tensorflow/tensorflow,https://github.com/tensorflow/tensorflow,2015-11-07 01:19:20.000,2023-04-13 14:11:15.000,2023-04-13 14:11:09,71201.0,173298.0,4325.0,35050.0,146453.0,Apache-2.0,1988.0,,tensorflow,conda-forge/tensorflow,2023-03-23 15:50:02,2.12.0,100.0,265511.0,265511.0,https://pypi.org/project/tensorflow,16334697.0,17690945.0,https://anaconda.org/conda-forge/tensorflow,2023-03-27 12:39:49.535,4068745.0,1.0,,
188,requests,HTTP Requests for Humans.,HTTP Clients,,https://github.com/psf/requests,True,40,psf/requests,https://github.com/psf/requests,2011-02-13 18:38:17.000,2023-04-13 01:23:32.000,2023-03-03 20:39:02,8658.0,49363.0,728.0,3539.0,,Apache-2.0,204.0,,requests,conda-forge/requests,2023-01-12 16:34:32,2.28.2,30.0,2087159.0,2087159.0,https://pypi.org/project/requests,299151939.0,299529539.0,https://anaconda.org/conda-forge/requests,2023-03-31 18:25:38.560,30936541.0,1.0,4900.0,
189,fastapi,"A modern, fast, web framework for building APIs with Python 3.6+ based on standard Python type hints.",RESTful API,,https://github.com/tiangolo/fastapi,True,38,tiangolo/fastapi,https://github.com/tiangolo/fastapi,2018-12-08 08:21:47.000,2023-04-13 08:17:15.000,2023-04-10 18:28:00,4603.0,56599.0,426.0,3302.0,2752.0,MIT,16.0,,fastapi,conda-forge/fastapi,2023-03-18 19:43:51,0.95.0,100.0,167886.0,167886.0,https://pypi.org/project/fastapi,16859696.0,16891906.0,https://anaconda.org/conda-forge/fastapi,2023-03-19 03:24:06.006,1417262.0,1.0,,8.0
190,rich,Python library for rich text and beautiful formatting in the terminal. Also provides a great `RichHandler` log handler.,Command-line Interface Development,,https://github.com/Textualize/rich,True,38,willmcgugan/rich,https://github.com/Textualize/rich,2019-11-10 15:28:09.000,2023-04-12 18:42:29.329,2023-04-12 16:49:18,1497.0,42875.0,221.0,978.0,3755.0,MIT,86.0,Textualize/rich,rich,conda-forge/rich,2023-04-12 16:50:35,13.3.4,100.0,79178.0,79178.0,https://pypi.org/project/rich,22449689.0,22554133.0,https://anaconda.org/conda-forge/rich,2023-04-12 18:42:29.329,3446682.0,1.0,,
191,faker,A Python package that generates fake data.,Testing,,https://github.com/joke2k/faker,True,38,joke2k/faker,https://github.com/joke2k/faker,2012-11-12 23:00:09.000,2023-04-10 21:01:35.000,2023-04-06 15:27:19,1696.0,15628.0,519.0,614.0,3316.0,MIT,17.0,,faker,conda-forge/faker,2023-04-06 15:27:55,18.4.0,185.0,124040.0,124040.0,https://pypi.org/project/faker,7523521.0,7533709.0,https://anaconda.org/conda-forge/faker,2023-04-06 17:43:25.470,743762.0,1.0,,
192,Seaborn,Statistical data visualization using Matplotlib.,Data Visualization,,https://github.com/mwaskom/seaborn,True,38,mwaskom/seaborn,https://github.com/mwaskom/seaborn,2012-06-18 18:41:19.000,2023-04-12 23:19:13.000,2023-04-12 23:19:13,1643.0,10590.0,191.0,2179.0,3131.0,BSD-3-Clause,106.0,,seaborn,conda-forge/seaborn,2022-12-30 19:12:05,0.12.2,33.0,243350.0,243350.0,https://pypi.org/project/seaborn,9116855.0,9196895.0,https://anaconda.org/conda-forge/seaborn,2022-12-31 14:43:52.040,6403084.0,1.0,241.0,9.0
193,oauthlib,A generic and thorough implementation of the OAuth request-signing logic.,Authentication,,https://github.com/oauthlib/oauthlib,True,38,idan/oauthlib,https://github.com/oauthlib/oauthlib,2011-11-19 23:08:51.000,2023-04-05 17:31:28.000,2023-01-10 13:20:21,450.0,2571.0,191.0,288.0,1645.0,BSD-3-Clause,74.0,oauthlib/oauthlib,oauthlib,conda-forge/oauthlib,2023-01-10 13:13:43,3.2.2,48.0,351423.0,351423.0,https://pypi.org/project/oauthlib,81370923.0,81472443.0,https://anaconda.org/conda-forge/oauthlib,2022-10-18 01:28:04.990,8223196.0,1.0,,
194,tqdm,"Fast, extensible progress bar for loops and CLI.",Command-line Interface Development,,https://github.com/tqdm/tqdm,True,37,tqdm/tqdm,https://github.com/tqdm/tqdm,2015-06-03 13:13:14.000,2023-04-09 02:29:28.000,2023-03-03 21:07:28,1199.0,24483.0,112.0,568.0,1940.0,,341.0,,tqdm,conda-forge/tqdm,2023-03-03 21:28:29,4.65.0,104.0,440668.0,440668.0,https://pypi.org/project/tqdm,59261261.0,59493605.0,https://anaconda.org/conda-forge/tqdm,2023-03-04 16:57:20.216,19041074.0,2.0,10919.0,
195,xgboost,"A scalable, portable, and distributed gradient boosting library.",Machine Learning,,https://github.com/dmlc/xgboost,True,37,dmlc/xgboost,https://github.com/dmlc/xgboost,2014-02-06 17:28:03.000,2023-04-12 07:12:50.000,2023-04-11 01:52:55,8020.0,23986.0,598.0,4456.0,6297.0,Apache-2.0,312.0,,xgboost,conda-forge/xgboost,2023-03-30 18:30:05,1.7.5,50.0,52326.0,52326.0,https://pypi.org/project/xgboost,8417258.0,8469283.0,https://anaconda.org/conda-forge/xgboost,2023-03-17 07:46:42.740,3793703.0,1.0,6296.0,
196,httpx,A next generation HTTP client for Python.,HTTP Clients,,https://github.com/encode/httpx,True,37,encode/httpx,https://github.com/encode/httpx,2019-04-04 12:27:00.000,2023-04-13 12:36:42.000,2023-04-12 14:53:11,654.0,10330.0,188.0,723.0,1289.0,BSD-3-Clause,26.0,,httpx,conda-forge/httpx,2023-04-11 10:00:19,0.24.0,43.0,81428.0,81428.0,https://pypi.org/project/httpx,16680075.0,16693224.0,https://anaconda.org/conda-forge/httpx,2023-04-11 15:08:00.651,539131.0,2.0,,
197,psutil,A cross-platform process and system utilities module.,DevOps Tools,,https://github.com/giampaolo/psutil,True,37,giampaolo/psutil,https://github.com/giampaolo/psutil,2014-05-23 14:01:48.000,2023-04-13 14:09:08.000,2023-04-13 13:14:30,1277.0,9230.0,194.0,1381.0,5899.0,BSD-3-Clause,225.0,,psutil,conda-forge/psutil,,,36.0,291894.0,291894.0,https://pypi.org/project/psutil,63387215.0,63636473.0,https://anaconda.org/conda-forge/psutil,2022-11-08 06:03:33.939,20937701.0,1.0,,
198,gunicorn,"Pre-forked, ported from Ruby's Unicorn project.",WSGI Servers,,https://github.com/benoitc/gunicorn,True,37,benoitc/gunicorn,https://github.com/benoitc/gunicorn,2009-11-30 18:18:08.000,2023-04-04 18:57:18.000,2023-01-26 23:23:17,1584.0,8877.0,383.0,1562.0,2949.0,,367.0,,gunicorn,conda-forge/gunicorn,2021-04-28 15:16:08,20.1.0,26.0,907424.0,907424.0,https://pypi.org/project/gunicorn,26505075.0,26528281.0,https://anaconda.org/conda-forge/gunicorn,2022-10-26 21:19:32.027,1879720.0,1.0,101.0,
199,boto3,Python interface to Amazon Web Services.,Third-party APIs,,https://github.com/boto/boto3,True,37,boto/boto3,https://github.com/boto/boto3,2014-10-03 21:38:03.000,2023-04-13 02:01:20.242,2023-04-12 18:12:37,1661.0,8014.0,141.0,2765.0,6360.0,Apache-2.0,140.0,,boto3,conda-forge/boto3,2015-04-09 19:29:21,0.0.14,1223.0,289312.0,289312.0,https://pypi.org/project/boto3,513670470.0,513865332.0,https://anaconda.org/conda-forge/boto3,2023-04-13 02:01:20.242,15004400.0,1.0,,
200,black,The uncompromising Python code formatter.,Code Analysis,,https://github.com/psf/black,True,36,python/black,https://github.com/psf/black,2018-03-14 19:54:45.000,2023-04-12 13:02:17.000,2023-04-03 13:56:59,1948.0,31976.0,367.0,1875.0,,MIT,369.0,psf/black,black,conda-forge/black,2023-03-29 01:00:11,23.3.0,29.0,357272.0,357272.0,https://pypi.org/project/black,19630361.0,19747495.0,https://anaconda.org/conda-forge/black,2023-03-30 13:39:57.146,6877455.0,1.0,27801.0,
201,gensim,Topic Modeling for Humans.,Natural Language Processing,,https://github.com/RaRe-Technologies/gensim,True,36,RaRe-Technologies/gensim,https://github.com/RaRe-Technologies/gensim,2011-02-10 07:43:04.000,2023-04-01 12:59:51.000,2023-03-13 05:30:56,4119.0,14197.0,445.0,1432.0,4438.0,LGPL-2.1,365.0,,gensim,conda-forge/gensim,2022-12-21 00:42:57,4.3.0,42.0,43962.0,43962.0,https://pypi.org/project/gensim,4168775.0,4184114.0,https://anaconda.org/conda-forge/gensim,2023-03-28 02:35:38.702,1024537.0,1.0,4284.0,
202,peewee,"A small, expressive ORM.",ORM,,https://github.com/coleifer/peewee,True,36,coleifer/peewee,https://github.com/coleifer/peewee,2010-10-11 20:14:11.000,2023-04-09 22:30:26.000,2023-04-09 22:30:19,1320.0,9949.0,150.0,2246.0,4507.0,MIT,,,peewee,conda-forge/peewee,2023-02-28 15:33:59,3.16.0,100.0,21283.0,21283.0,https://pypi.org/project/peewee,1106477.0,1112565.0,https://anaconda.org/conda-forge/peewee,2023-02-27 21:36:36.325,493148.0,1.0,,
203,Altair,Declarative statistical visualization library for Python.,Data Visualization,,https://github.com/altair-viz/altair,True,36,altair-viz/altair,https://github.com/altair-viz/altair,2015-09-19 03:14:04.000,2023-04-11 05:49:04.000,2023-04-07 14:50:04,684.0,8189.0,152.0,1573.0,3460.0,BSD-3-Clause,200.0,,altair,conda-forge/altair,2023-01-27 23:10:18,4.2.2,21.0,51158.0,51158.0,https://pypi.org/project/altair,10534139.0,10555184.0,https://anaconda.org/conda-forge/altair,2023-01-31 16:04:09.212,1704680.0,2.0,22.0,
204,uvicorn,"A lightning-fast ASGI server implementation, using uvloop and httptools.",ASGI Servers,,https://github.com/encode/uvicorn,True,36,encode/uvicorn,https://github.com/encode/uvicorn,2017-05-31 13:13:43.000,2023-04-13 12:16:41.000,2023-04-13 10:57:00,546.0,6392.0,157.0,611.0,1135.0,BSD-3-Clause,27.0,,uvicorn,conda-forge/uvicorn,2023-03-16 12:28:43,0.21.1,59.0,170087.0,170087.0,https://pypi.org/project/uvicorn,13163147.0,13195199.0,https://anaconda.org/conda-forge/uvicorn,2023-03-16 17:03:33.769,1730854.0,1.0,,10.0
205,werkzeug,A WSGI utility library for Python that powers Flask and can easily be embedded into your own projects.,WSGI Servers,,https://github.com/pallets/werkzeug,True,36,pallets/werkzeug,https://github.com/pallets/werkzeug,2010-10-18 11:42:40.000,2023-04-12 17:29:06.000,2023-04-12 17:29:03,1637.0,6328.0,471.0,1054.0,,BSD-3-Clause,1.0,,werkzeug,conda-forge/werkzeug,2023-02-14 17:23:19,2.2.3,29.0,973926.0,973926.0,https://pypi.org/project/werkzeug,73296840.0,73389464.0,https://anaconda.org/conda-forge/werkzeug,2023-02-14 22:01:39.478,7409650.0,2.0,312.0,
206,urllib3,"A HTTP library with thread-safe connection pooling, file post support, sanity friendly.",HTTP Clients,,https://github.com/urllib3/urllib3,True,36,shazow/urllib3,https://github.com/urllib3/urllib3,2011-09-18 18:08:28.000,2023-04-13 03:38:25.000,2023-04-12 18:40:58,979.0,3322.0,321.0,990.0,,MIT,107.0,urllib3/urllib3,urllib3,conda-forge/urllib3,2023-03-11 00:01:02,1.26.15,36.0,1244408.0,1244408.0,https://pypi.org/project/urllib3,322657503.0,323047059.0,https://anaconda.org/conda-forge/urllib3,2023-03-12 15:46:11.230,31931855.0,2.0,6944.0,
207,more-itertools,"More routines for operating on iterables, beyond `itertools`.",Functional Programming,,https://github.com/more-itertools/more-itertools,True,36,erikrose/more-itertools,https://github.com/more-itertools/more-itertools,2012-04-26 05:15:14.000,2023-04-11 14:24:29.000,2023-04-11 14:24:29,234.0,3001.0,101.0,228.0,1441.0,MIT,20.0,more-itertools/more-itertools,more-itertools,conda-forge/more-itertools,2023-03-02 16:32:43,9.1.1,38.0,173600.0,173600.0,https://pypi.org/project/more-itertools,36298513.0,36452708.0,https://anaconda.org/conda-forge/more-itertools,2023-02-27 16:26:05.293,11099591.0,1.0,2631.0,9.0
208,ansible,A radically simple IT automation platform.,DevOps Tools,,https://github.com/ansible/ansible,True,35,ansible/ansible,https://github.com/ansible/ansible,2012-03-06 14:58:02.000,2023-04-13 13:03:39.000,2023-04-12 20:51:28,22281.0,57007.0,6715.0,30651.0,,GPL-3.0,675.0,,ansible,conda-forge/ansible,2023-03-27 17:32:26,2.14.4,81.0,27182.0,27182.0,https://pypi.org/project/ansible,4286341.0,4298893.0,https://anaconda.org/conda-forge/ansible,2023-04-11 04:11:18.462,853590.0,2.0,,
209,mxnet,A deep learning framework designed for both efficiency and flexibility.,Deep Learning,,https://github.com/apache/mxnet,True,35,dmlc/mxnet,https://github.com/apache/mxnet,2015-04-30 16:21:15.000,2023-03-28 23:10:00.000,2023-01-26 21:28:45,6514.0,20361.0,982.0,7759.0,11896.0,Apache-2.0,1794.0,apache/mxnet,mxnet,conda-forge/mxnet,2022-05-10 20:10:05,1.9.1,34.0,6247.0,6247.0,https://pypi.org/project/mxnet,456544.0,456855.0,https://anaconda.org/conda-forge/mxnet,,,2.0,25864.0,
210,pillow,Pillow is the friendly [PIL](http://www.pythonware.com/products/pil/) fork.,Image Processing,,https://github.com/python-pillow/Pillow,True,35,python-pillow/Pillow,https://github.com/python-pillow/Pillow,2012-07-24 21:38:39.000,2023-04-13 06:46:16.000,2023-04-13 06:46:16,1861.0,10717.0,435.0,2683.0,,,82.0,,Pillow,conda-forge/Pillow,2023-04-01 09:33:34,9.5.0,50.0,1109123.0,1109123.0,https://pypi.org/project/Pillow,55463587.0,55778623.0,https://anaconda.org/conda-forge/Pillow,2023-04-05 12:37:43.311,26463078.0,1.0,,
