,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,contributor_count,open_issue_count,closed_issue_count,commit_count,license,updated_github_id,pypi_id,conda_id,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending
146,NumPy,A fundamental package for scientific computing with Python.,Science,True,http://www.numpy.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Open Babel,A chemical toolbox designed to speak the many languages of chemical data.,Science,True,http://openbabel.org/wiki/Main_Page,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PyDy,"Short for Python Dynamics, used to assist with workflow in the modeling of dynamic motion.",Science,True,http://www.pydy.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,QuTiP,Quantum Toolbox in Python.,Science,True,http://qutip.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,RDKit,Cheminformatics and Machine Learning Software.,Science,True,http://www.rdkit.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,SciPy,"A Python-based ecosystem of open-source software for mathematics, science, and engineering.",Science,True,https://www.scipy.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,SimPy,A process-based discrete-event simulation framework.,Science,True,https://gitlab.com/team-simpy/simpy,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,elasticsearch-py,The official low-level Python client for [Elasticsearch](https://www.elastic.co/products/elasticsearch).,Search,True,https://www.elastic.co/guide/en/elasticsearch/client/python-api/current/index.html,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,whoosh,"A fast, pure Python search engine library.",Search,True,http://whoosh.readthedocs.io/en/latest/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,openpyxl,A library for reading and writing Excel 2010 xlsx/xlsm/xltx/xltm files.,Specific Formats Processing,True,https://openpyxl.readthedocs.io/en/stable/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,ReportLab,Allowing Rapid creation of rich PDF documents.,Specific Formats Processing,True,https://www.reportlab.com/opensource/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PyYAML,YAML implementations for Python.,Specific Formats Processing,True,http://pyyaml.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,celery,An asynchronous task queue/job queue based on distributed message passing.,Task Queues,True,https://docs.celeryproject.org/en/stable/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,Genshi,Python templating toolkit for generation of web-aware output.,Template Engine,True,https://genshi.edgewall.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,Mako,Hyperfast and lightweight templating for the Python platform.,Template Engine,True,http://www.makotemplates.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,pytest,A mature full-featured Python testing tool.,Testing,True,https://docs.pytest.org/en/latest/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,unittest,(Python standard library) Unit testing framework.,Testing,True,https://docs.python.org/3/library/unittest.html,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,mamba,The definitive testing tool for Python. Born under the banner of BDD.,Testing,True,http://nestorsalceda.github.io/mamba/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,tox,Auto builds and tests distributions in multiple Python versions.,Testing,True,https://tox.readthedocs.io/en/latest/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,Selenium,Python bindings for [Selenium](http://www.seleniumhq.org/) WebDriver.,Testing,True,https://pypi.org/project/selenium/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,doublex,Powerful test doubles framework for Python.,Testing,True,https://pypi.org/project/doublex/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,mock,(Python standard library) A mocking and patching library.,Testing,True,https://docs.python.org/3/library/unittest.mock.html,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,coverage,Code coverage measurement.,Testing,True,https://pypi.org/project/coverage/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,radar,Generate random datetime / time.,Testing,True,https://pypi.org/project/radar/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,difflib,(Python standard library) Helpers for computing deltas.,Text Processing,True,https://docs.python.org/3/library/difflib.html,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,unidecode,ASCII transliterations of Unicode text.,Text Processing,True,https://pypi.org/project/Unidecode/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,pygments,A generic syntax highlighter.,Text Processing,True,http://pygments.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,apache-libcloud,One Python library for all clouds.,Third-party APIs,True,https://libcloud.apache.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,moviepy,"A module for script-based movie editing with many formats, including animated GIFs.",Video,True,https://zulko.github.io/moviepy/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,fanstatic,"Packages, optimizes, and serves static file dependencies as Python packages.",Web Asset Management,True,http://www.fanstatic.org/en/latest/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,fileconveyor,"A daemon to detect and sync files to CDNs, S3 and FTP.",Web Asset Management,True,http://wimleers.com/fileconveyor,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,feedparser,Universal feed parser.,Web Crawling,True,https://pythonhosted.org/feedparser/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,scrapy,A fast high-level screen scraping and web crawling framework.,Web Crawling,True,https://scrapy.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,Django,The most popular web framework in Python.,Web Frameworks,True,https://www.djangoproject.com/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,awesome-django,"The Best Django Resource, Awesome Django for mature packages.",Web Frameworks,True,https://github.com/shahraizali/awesome-django,True,0,shahraizali/awesome-django,https://github.com/shahraizali/awesome-django,2019-03-06 12:08:06.000,2023-02-26 14:02:45.000,2023-02-26 14:02:45,190.0,1092.0,155.0,2.0,1.0,609.0,,,,,,,,,,,,,,,,,,
181,Flask,A microframework for Python.,Web Frameworks,True,http://flask.pocoo.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,awesome-flask,A curated list of awesome Flask resources and plugins.,Web Frameworks,True,https://github.com/humiaozuzu/awesome-flask,True,0,humiaozuzu/awesome-flask,https://github.com/humiaozuzu/awesome-flask,2014-03-08 07:54:36.000,2023-02-04 19:19:40.000,2019-09-17 07:46:46,1481.0,11187.0,56.0,17.0,14.0,225.0,,,,,,,,,,,,,,,,,,
183,Pyramid,"A small, fast, down-to-earth, open source Python web framework.",Web Frameworks,True,https://pylonsproject.org/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,awesome-pyramid,"A curated list of awesome Pyramid apps, projects and resources.",Web Frameworks,True,https://github.com/uralbash/awesome-pyramid,True,0,uralbash/awesome-pyramid,https://github.com/uralbash/awesome-pyramid,2014-09-05 12:17:59.000,2021-07-08 12:28:10.000,2021-07-08 12:28:10,55.0,534.0,22.0,,2.0,140.0,,,,,,,,,,,,,,,,,,
185,Tornado,A web framework and asynchronous networking library.,Web Frameworks,True,http://www.tornadoweb.org/en/latest/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,uWSGI,"A project aims at developing a full stack for building hosting services, written in C.",WSGI Servers,True,https://uwsgi-docs.readthedocs.io/en/latest/,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,tensorflow,The most popular Deep Learning framework created by Google.,Deep Learning,,https://github.com/tensorflow/tensorflow,True,44,tensorflow/tensorflow,https://github.com/tensorflow/tensorflow,2015-11-07 01:19:20.000,2023-03-02 14:20:43.000,2023-03-02 14:20:37,70978.0,171734.0,4286.0,2043.0,34722.0,144095.0,Apache-2.0,,tensorflow,conda-forge/tensorflow,2022-11-18 06:01:33,2.11.0,100.0,257142.0,257142.0,https://pypi.org/project/tensorflow,16633398.0,18633167.0,https://anaconda.org/conda-forge/tensorflow,2023-01-08 21:26:45.867,3999538.0,1.0,,
188,requests,HTTP Requests for Humans.,HTTP Clients,,https://github.com/psf/requests,True,40,psf/requests,https://github.com/psf/requests,2011-02-13 18:38:17.000,2023-02-27 15:32:04.000,2023-02-27 15:31:15,8605.0,49125.0,727.0,202.0,3520.0,,Apache-2.0,,requests,conda-forge/requests,2023-01-12 16:34:32,2.28.2,30.0,2005051.0,2005051.0,https://pypi.org/project/requests,293482735.0,293840372.0,https://anaconda.org/conda-forge/requests,2023-01-16 10:13:45.981,28942142.0,1.0,4582.0,
189,fastapi,"A modern, fast, web framework for building APIs with Python 3.6+ based on standard Python type hints.",RESTful API,,https://github.com/tiangolo/fastapi,True,38,tiangolo/fastapi,https://github.com/tiangolo/fastapi,2018-12-08 08:21:47.000,2023-03-02 13:07:41.000,2023-03-02 13:07:40,4464.0,55071.0,415.0,46.0,3267.0,2686.0,MIT,,fastapi,conda-forge/fastapi,2023-02-14 09:21:59,0.92.0,100.0,154214.0,154214.0,https://pypi.org/project/fastapi,14309834.0,14340505.0,https://anaconda.org/conda-forge/fastapi,2023-02-14 20:47:42.628,1318878.0,1.0,,8.0
190,faker,A Python package that generates fake data.,Testing,,https://github.com/joke2k/faker,True,38,joke2k/faker,https://github.com/joke2k/faker,2012-11-12 23:00:09.000,2023-03-01 20:08:42.000,2023-03-01 20:08:05,1676.0,15461.0,510.0,14.0,604.0,3276.0,MIT,,faker,conda-forge/faker,2023-03-01 20:11:44,17.5.0,178.0,113697.0,113697.0,https://pypi.org/project/faker,7641936.0,7651974.0,https://anaconda.org/conda-forge/faker,2023-02-25 22:52:32.919,722786.0,1.0,,
191,Seaborn,Statistical data visualization using Matplotlib.,Data Visualization,,https://github.com/mwaskom/seaborn,True,38,mwaskom/seaborn,https://github.com/mwaskom/seaborn,2012-06-18 18:41:19.000,2023-02-27 06:10:09.000,2023-02-26 20:42:50,1633.0,10411.0,188.0,106.0,2157.0,3121.0,BSD-3-Clause,,seaborn,conda-forge/seaborn,2022-12-30 19:12:05,0.12.2,33.0,229864.0,229864.0,https://pypi.org/project/seaborn,9464829.0,9541047.0,https://anaconda.org/conda-forge/seaborn,2022-12-31 14:43:52.040,6021119.0,1.0,238.0,9.0
192,rich,Python library for rich text and beautiful formatting in the terminal. Also provides a great `RichHandler` log handler.,Command-line Interface Development,,https://github.com/Textualize/rich,True,37,willmcgugan/rich,https://github.com/Textualize/rich,2019-11-10 15:28:09.000,2023-03-01 17:12:26.000,2023-02-19 22:59:38,1460.0,42250.0,207.0,85.0,951.0,3669.0,MIT,Textualize/rich,rich,conda-forge/rich,2023-01-28 10:20:56,13.3.1,100.0,70066.0,70066.0,https://pypi.org/project/rich,23283941.0,23380280.0,https://anaconda.org/conda-forge/rich,2023-01-28 15:47:15.799,3082865.0,1.0,,
193,xgboost,"A scalable, portable, and distributed gradient boosting library.",Machine Learning,,https://github.com/dmlc/xgboost,True,37,dmlc/xgboost,https://github.com/dmlc/xgboost,2014-02-06 17:28:03.000,2023-03-02 11:18:39.000,2023-03-02 04:37:14,8004.0,23822.0,595.0,308.0,4417.0,6220.0,Apache-2.0,,xgboost,conda-forge/xgboost,2023-02-16 15:22:41,1.7.4,49.0,48855.0,48855.0,https://pypi.org/project/xgboost,9394519.0,9445123.0,https://anaconda.org/conda-forge/xgboost,2022-11-07 20:50:22.110,3639523.0,1.0,6134.0,
194,psutil,A cross-platform process and system utilities module.,DevOps Tools,,https://github.com/giampaolo/psutil,True,37,giampaolo/psutil,https://github.com/giampaolo/psutil,2014-05-23 14:01:48.000,2023-02-06 11:03:07.000,2023-01-26 15:50:30,1270.0,9122.0,192.0,223.0,1374.0,5872.0,BSD-3-Clause,,psutil,conda-forge/psutil,,,36.0,275671.0,275671.0,https://pypi.org/project/psutil,65014954.0,65250955.0,https://anaconda.org/conda-forge/psutil,2022-11-08 06:03:33.939,19588121.0,1.0,,
195,gunicorn,"Pre-forked, ported from Ruby's Unicorn project.",WSGI Servers,,https://github.com/benoitc/gunicorn,True,37,benoitc/gunicorn,https://github.com/benoitc/gunicorn,2009-11-30 18:18:08.000,2023-02-09 15:42:11.000,2023-01-26 23:23:17,1583.0,8798.0,383.0,359.0,1560.0,2949.0,,,gunicorn,conda-forge/gunicorn,2021-04-28 15:16:08,20.1.0,26.0,879572.0,879572.0,https://pypi.org/project/gunicorn,25475556.0,25498039.0,https://anaconda.org/conda-forge/gunicorn,2022-10-26 21:19:32.027,1798665.0,1.0,101.0,
196,boto3,Python interface to Amazon Web Services.,Third-party APIs,,https://github.com/boto/boto3,True,37,boto/boto3,https://github.com/boto/boto3,2014-10-03 21:38:03.000,2023-03-01 20:20:53.000,2023-03-01 19:10:02,1646.0,7920.0,141.0,124.0,2746.0,6230.0,Apache-2.0,,boto3,conda-forge/boto3,2015-04-09 19:29:21,0.0.14,1192.0,274408.0,274408.0,https://pypi.org/project/boto3,560871595.0,561060155.0,https://anaconda.org/conda-forge/boto3,2023-03-01 09:07:39.312,14330587.0,1.0,,
197,oauthlib,A generic and thorough implementation of the OAuth request-signing logic.,Authentication,,https://github.com/oauthlib/oauthlib,True,37,idan/oauthlib,https://github.com/oauthlib/oauthlib,2011-11-19 23:08:51.000,2023-01-10 13:15:31.000,2023-01-10 13:20:21,445.0,2550.0,191.0,71.0,288.0,1645.0,BSD-3-Clause,oauthlib/oauthlib,oauthlib,conda-forge/oauthlib,2023-01-10 13:13:43,3.2.2,48.0,333641.0,333641.0,https://pypi.org/project/oauthlib,88855186.0,88952665.0,https://anaconda.org/conda-forge/oauthlib,2022-10-18 01:28:04.990,7798359.0,1.0,,
198,tqdm,"Fast, extensible progress bar for loops and CLI.",Command-line Interface Development,,https://github.com/tqdm/tqdm,True,36,tqdm/tqdm,https://github.com/tqdm/tqdm,2015-06-03 13:13:14.000,2023-02-26 02:37:17.000,2022-09-03 10:56:22,1182.0,24127.0,112.0,328.0,561.0,1928.0,,,tqdm,conda-forge/tqdm,2022-09-03 18:04:55,4.64.1,103.0,417683.0,417683.0,https://pypi.org/project/tqdm,52064775.0,52284563.0,https://anaconda.org/conda-forge/tqdm,2022-09-03 14:17:41.115,17791974.0,2.0,10723.0,
199,gensim,Topic Modeling for Humans.,Natural Language Processing,,https://github.com/RaRe-Technologies/gensim,True,36,RaRe-Technologies/gensim,https://github.com/RaRe-Technologies/gensim,2011-02-10 07:43:04.000,2023-02-26 21:31:17.000,2023-02-17 14:45:00,4099.0,14011.0,441.0,363.0,1427.0,4416.0,LGPL-2.1,,gensim,conda-forge/gensim,2022-12-21 00:42:57,4.3.0,42.0,42651.0,42651.0,https://pypi.org/project/gensim,4638596.0,4653583.0,https://anaconda.org/conda-forge/gensim,2022-12-21 13:44:44.543,985998.0,1.0,4262.0,
200,httpx,A next generation HTTP client for Python.,HTTP Clients,,https://github.com/encode/httpx,True,36,encode/httpx,https://github.com/encode/httpx,2019-04-04 12:27:00.000,2023-03-01 17:54:36.000,2023-03-01 17:53:54,653.0,10129.0,186.0,27.0,712.0,1275.0,BSD-3-Clause,,httpx,conda-forge/httpx,2023-01-04 09:39:59,0.23.3,42.0,74836.0,74836.0,https://pypi.org/project/httpx,13347928.0,13360064.0,https://anaconda.org/conda-forge/httpx,2023-01-04 16:46:31.810,485461.0,2.0,,
201,peewee,"A small, expressive ORM.",ORM,,https://github.com/coleifer/peewee,True,36,coleifer/peewee,https://github.com/coleifer/peewee,2010-10-11 20:14:11.000,2023-02-28 20:12:46.000,2023-02-28 20:12:24,1319.0,9846.0,150.0,,2227.0,4490.0,MIT,,peewee,conda-forge/peewee,2023-02-28 15:33:59,3.16.0,100.0,20794.0,20794.0,https://pypi.org/project/peewee,1321420.0,1327422.0,https://anaconda.org/conda-forge/peewee,2023-02-27 21:36:36.325,480236.0,1.0,,
202,werkzeug,A WSGI utility library for Python that powers Flask and can easily be embedded into your own projects.,WSGI Servers,,https://github.com/pallets/werkzeug,True,36,pallets/werkzeug,https://github.com/pallets/werkzeug,2010-10-18 11:42:40.000,2023-03-01 17:05:01.000,2023-03-01 17:04:59,1638.0,6295.0,469.0,17.0,1031.0,,BSD-3-Clause,,werkzeug,conda-forge/werkzeug,2023-02-14 17:23:19,2.2.3,29.0,941706.0,941706.0,https://pypi.org/project/werkzeug,82034823.0,82123455.0,https://anaconda.org/conda-forge/werkzeug,2023-02-14 22:01:39.478,7001634.0,2.0,274.0,
203,uvicorn,"A lightning-fast ASGI server implementation, using uvloop and httptools.",ASGI Servers,,https://github.com/encode/uvicorn,True,36,encode/uvicorn,https://github.com/encode/uvicorn,2017-05-31 13:13:43.000,2023-03-01 08:38:54.000,2023-03-01 01:45:28,532.0,6209.0,152.0,24.0,607.0,1117.0,BSD-3-Clause,,uvicorn,conda-forge/uvicorn,2022-11-20 12:33:05,0.20.0,57.0,157002.0,157002.0,https://pypi.org/project/uvicorn,12318916.0,12349468.0,https://anaconda.org/conda-forge/uvicorn,2022-11-23 20:51:55.083,1619286.0,1.0,,10.0
204,urllib3,"A HTTP library with thread-safe connection pooling, file post support, sanity friendly.",HTTP Clients,,https://github.com/urllib3/urllib3,True,36,shazow/urllib3,https://github.com/urllib3/urllib3,2011-09-18 18:08:28.000,2023-02-21 04:08:49.000,2023-02-17 01:47:51,972.0,3298.0,320.0,104.0,984.0,,MIT,urllib3/urllib3,urllib3,conda-forge/urllib3,2023-01-11 13:04:07,1.26.14,35.0,1190581.0,1190581.0,https://pypi.org/project/urllib3,319021166.0,319388888.0,https://anaconda.org/conda-forge/urllib3,2023-01-11 15:52:08.282,29775669.0,2.0,5747.0,
205,more-itertools,"More routines for operating on iterables, beyond `itertools`.",Functional Programming,,https://github.com/more-itertools/more-itertools,True,36,erikrose/more-itertools,https://github.com/more-itertools/more-itertools,2012-04-26 05:15:14.000,2023-03-02 12:56:05.000,2023-02-28 22:16:54,230.0,2958.0,97.0,23.0,220.0,1398.0,MIT,more-itertools/more-itertools,more-itertools,conda-forge/more-itertools,2023-02-27 14:44:35,9.1.0,37.0,169596.0,169596.0,https://pypi.org/project/more-itertools,35754040.0,35904576.0,https://anaconda.org/conda-forge/more-itertools,2023-02-27 16:26:05.293,10685615.0,1.0,2596.0,9.0
206,black,The uncompromising Python code formatter.,Code Analysis,,https://github.com/psf/black,True,35,python/black,https://github.com/psf/black,2018-03-14 19:54:45.000,2023-03-01 05:12:29.000,2023-02-27 14:38:02,1930.0,31503.0,360.0,359.0,1854.0,,MIT,psf/black,black,conda-forge/black,2023-02-01 02:53:37,23.1.0,28.0,342885.0,342885.0,https://pypi.org/project/black,19801907.0,19912652.0,https://anaconda.org/conda-forge/black,2023-02-01 12:21:42.940,6390560.0,1.0,27058.0,
207,mxnet,A deep learning framework designed for both efficiency and flexibility.,Deep Learning,,https://github.com/apache/mxnet,True,35,dmlc/mxnet,https://github.com/apache/mxnet,2015-04-30 16:21:15.000,2023-02-28 18:34:39.000,2023-01-26 21:28:45,6515.0,20272.0,981.0,1791.0,7758.0,11896.0,Apache-2.0,apache/mxnet,mxnet,conda-forge/mxnet,2022-05-10 20:10:05,1.9.1,34.0,6122.0,6122.0,https://pypi.org/project/mxnet,472028.0,472342.0,https://anaconda.org/conda-forge/mxnet,,,2.0,25800.0,
208,pillow,Pillow is the friendly [PIL](http://www.pythonware.com/products/pil/) fork.,Image Processing,,https://github.com/python-pillow/Pillow,True,35,python-pillow/Pillow,https://github.com/python-pillow/Pillow,2012-07-24 21:38:39.000,2023-03-02 10:20:41.000,2023-03-02 10:20:41,1827.0,10566.0,428.0,90.0,2639.0,,,,Pillow,conda-forge/Pillow,2023-01-02 03:01:15,9.4.0,49.0,1059013.0,1059013.0,https://pypi.org/project/Pillow,52580162.0,52868011.0,https://anaconda.org/conda-forge/Pillow,2023-02-04 06:06:48.806,23891536.0,1.0,,
209,statsmodels,Statistical modeling and econometrics in Python.,Science,,https://github.com/statsmodels/statsmodels,True,35,statsmodels/statsmodels,https://github.com/statsmodels/statsmodels,2011-06-12 17:04:50.000,2023-02-28 04:10:52.000,2023-02-26 12:48:15,2487.0,8229.0,408.0,2368.0,2627.0,,BSD-3-Clause,,statsmodels,conda-forge/statsmodels,2022-11-02 16:51:52,0.13.5,23.0,86239.0,86239.0,https://pypi.org/project/statsmodels,9268925.0,9378145.0,https://anaconda.org/conda-forge/statsmodels,2022-11-04 18:55:06.900,8846865.0,1.0,27.0,
